X.query,GOs,Term,Annotated,Significant,Expected,Fisher,ontology,sig.prop,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,Group
Montipora_capitata_HIv3___RNAseq.g34804.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.1926027909,-0.1780191324,-0.401776476,-0.4468596789,0.03440276969,0.2016216541,0.2470267706,0.7389796464,0.3078751087,0.3466194091,0.02775088329,0.0133008493,0.8567772254,0.285329647,0.1881625086,3.11E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g24223.t1,GO:0016310,phosphorylation,1280,478,492.18,1.40E-07,Biological Processes,0.3734375,brown,-0.2641606139,-0.316404056,-0.454046231,-0.2984766484,0.1683899079,0.3132549856,0.5575140104,0.2935587008,0.158365936,0.08848264822,0.01172349449,0.1091287871,0.3737372846,0.09187513604,0.001370944651,0.115376014,MajorWave
Montipora_capitata_HIv3___TS.g8942.t2,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.4034980907,-0.5209817592,-0.3802522972,0.05399435905,0.4024425037,0.2409031504,0.4428308711,0.1316583583,0.02702816393,0.003158147877,0.03818912968,0.7768859165,0.0274694457,0.1997026512,0.01426008568,0.4879901451,MajorWave
Montipora_capitata_HIv3___TS.g8942.t2,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.4034980907,-0.5209817592,-0.3802522972,0.05399435905,0.4024425037,0.2409031504,0.4428308711,0.1316583583,0.02702816393,0.003158147877,0.03818912968,0.7768859165,0.0274694457,0.1997026512,0.01426008568,0.4879901451,MajorWave
Montipora_capitata_HIv3___TS.g8942.t2,GO:0045471,response to ethanol,198,92,76.13,0.00165,Biological Processes,0.4646464646,brown,-0.4034980907,-0.5209817592,-0.3802522972,0.05399435905,0.4024425037,0.2409031504,0.4428308711,0.1316583583,0.02702816393,0.003158147877,0.03818912968,0.7768859165,0.0274694457,0.1997026512,0.01426008568,0.4879901451,MajorWave
Montipora_capitata_HIv3___RNAseq.g47533.t1,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.1754165433,0.2739899722,-0.3157883791,-0.285352202,-0.05684813568,0.4128222691,0.4524436707,-0.2251657411,0.3538291671,0.1428816698,0.08913829494,0.1263866144,0.7654125529,0.02337583138,0.01206091827,0.2315729376,MajorWave
Montipora_capitata_HIv3___RNAseq.g47533.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.1754165433,0.2739899722,-0.3157883791,-0.285352202,-0.05684813568,0.4128222691,0.4524436707,-0.2251657411,0.3538291671,0.1428816698,0.08913829494,0.1263866144,0.7654125529,0.02337583138,0.01206091827,0.2315729376,MajorWave
Montipora_capitata_HIv3___TS.g50375.t1,GO:0009620,response to fungus,79,43,30.38,0.00643,Biological Processes,0.5443037975,brown,-0.2851146665,-0.1871374044,-0.1808495074,-0.5998819068,0.1797281759,0.158388248,0.399263107,0.5122265783,0.1267164306,0.322064587,0.3388798201,0.0004585508961,0.341933441,0.4031766531,0.02883417274,0.003806132572,MajorWave
Montipora_capitata_HIv3___RNAseq.g38735.t2,GO:0006086,acetyl-CoA biosynthetic process from pyruvate,18,13,6.92,0.00047,Biological Processes,0.7222222222,brown,-0.312904698,-0.3247082912,-0.5021740348,-0.2445152936,0.4128806682,0.3008213251,0.340458882,0.3273352638,0.09225851947,0.07999395564,0.004687839638,0.1928378341,0.02335430223,0.1062409483,0.06562626711,0.07744325595,MajorWave
Montipora_capitata_HIv3___RNAseq.g38735.t2,GO:0009152,purine ribonucleotide biosynthetic process,181,99,69.6,6.70E-05,Biological Processes,0.546961326,brown,-0.312904698,-0.3247082912,-0.5021740348,-0.2445152936,0.4128806682,0.3008213251,0.340458882,0.3273352638,0.09225851947,0.07999395564,0.004687839638,0.1928378341,0.02335430223,0.1062409483,0.06562626711,0.07744325595,MajorWave
Montipora_capitata_HIv3___RNAseq.g38735.t2,GO:0034030,ribonucleoside bisphosphate biosynthetic process,58,37,22.3,7.50E-05,Biological Processes,0.6379310345,brown,-0.312904698,-0.3247082912,-0.5021740348,-0.2445152936,0.4128806682,0.3008213251,0.340458882,0.3273352638,0.09225851947,0.07999395564,0.004687839638,0.1928378341,0.02335430223,0.1062409483,0.06562626711,0.07744325595,MajorWave
Montipora_capitata_HIv3___RNAseq.g38735.t2,GO:0034033,purine nucleoside bisphosphate biosynthetic process,58,37,22.3,7.50E-05,Biological Processes,0.6379310345,brown,-0.312904698,-0.3247082912,-0.5021740348,-0.2445152936,0.4128806682,0.3008213251,0.340458882,0.3273352638,0.09225851947,0.07999395564,0.004687839638,0.1928378341,0.02335430223,0.1062409483,0.06562626711,0.07744325595,MajorWave
Montipora_capitata_HIv3___RNAseq.g38735.t2,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.312904698,-0.3247082912,-0.5021740348,-0.2445152936,0.4128806682,0.3008213251,0.340458882,0.3273352638,0.09225851947,0.07999395564,0.004687839638,0.1928378341,0.02335430223,0.1062409483,0.06562626711,0.07744325595,MajorWave
Montipora_capitata_HIv3___TS.g4671.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.1640941618,-0.3140173532,-0.2331033156,-0.2679462922,-0.003477164885,-0.03403145834,0.1156755318,0.8601063476,0.3862240792,0.09104492114,0.2150968321,0.1522662688,0.9854506094,0.8583074894,0.5427179067,1.12E-09,MajorWave
Montipora_capitata_HIv3___RNAseq.g34217.t1,GO:0016310,phosphorylation,1280,478,492.18,1.40E-07,Biological Processes,0.3734375,brown,-0.3934562135,-0.3899936211,-0.4039576762,-0.2507985561,0.2052072356,0.2018784544,0.4392546493,0.5697664483,0.0314688877,0.03313061803,0.02683785218,0.1812904627,0.2766675806,0.2847035706,0.01515921763,0.00101393741,MajorWave
Montipora_capitata_HIv3___RNAseq.g2649.t1a,GO:0006898,receptor-mediated endocytosis,164,76,63.06,0.00251,Biological Processes,0.4634146341,black,-0.3226850107,-0.292230822,-0.2867398604,-0.278511602,0.2504583086,-0.004155814606,0.3010764953,0.5979695767,0.08200208809,0.1171074876,0.1244724757,0.136140098,0.1819030512,0.9826113473,0.1059301552,0.0004833781424,MajorWave
Montipora_capitata_HIv3___RNAseq.g41451.t1,GO:0000027,ribosomal large subunit assembly,31,22,11.92,0.00076,Biological Processes,0.7096774194,brown,-0.3984902468,-0.1005328606,-0.3906919622,-0.0814464947,0.3658107092,0.5184653611,0.4189565714,-0.2829734572,0.02917411373,0.5970927414,0.03278988861,0.6687549632,0.04681148946,0.003333851304,0.02120157478,0.129718114,MajorWave
Montipora_capitata_HIv3___RNAseq.g47515.t1,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.08069977483,-0.4526534936,-0.2443932488,0.1189487796,0.1351437746,0.3523905879,0.4398582231,-0.2803734726,0.67162289,0.01201628214,0.1930670675,0.5312791334,0.4764418835,0.05614802667,0.01500424281,0.1334326765,MajorWave
Montipora_capitata_HIv3___RNAseq.g47515.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.08069977483,-0.4526534936,-0.2443932488,0.1189487796,0.1351437746,0.3523905879,0.4398582231,-0.2803734726,0.67162289,0.01201628214,0.1930670675,0.5312791334,0.4764418835,0.05614802667,0.01500424281,0.1334326765,MajorWave
Montipora_capitata_HIv3___TS.g21468.t2,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,0.2229467228,-0.2709846437,0.2235954634,-0.17593051,-0.3878560856,-0.32289314,0.1348783036,0.5064766763,0.2363264524,0.1474944303,0.2349300461,0.3523983139,0.03419137944,0.08179375189,0.4773164601,0.004291140182,MajorWave
Montipora_capitata_HIv3___RNAseq.g27862.t1,GO:0006898,receptor-mediated endocytosis,164,76,63.06,0.00251,Biological Processes,0.4634146341,black,-0.01290144498,-0.2252831542,-0.1840361936,0.1941055323,-0.3586895771,-0.3175319942,0.6480836291,0.1924846948,0.9460529805,0.23132322,0.330292486,0.3040432834,0.05159842316,0.08729102178,0.000107775159,0.3081775151,MajorWave
Montipora_capitata_HIv3___RNAseq.g27862.t1,GO:0008203,cholesterol metabolic process,88,43,33.84,0.00076,Biological Processes,0.4886363636,black,-0.01290144498,-0.2252831542,-0.1840361936,0.1941055323,-0.3586895771,-0.3175319942,0.6480836291,0.1924846948,0.9460529805,0.23132322,0.330292486,0.3040432834,0.05159842316,0.08729102178,0.000107775159,0.3081775151,MajorWave
Montipora_capitata_HIv3___RNAseq.g27862.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,black,-0.01290144498,-0.2252831542,-0.1840361936,0.1941055323,-0.3586895771,-0.3175319942,0.6480836291,0.1924846948,0.9460529805,0.23132322,0.330292486,0.3040432834,0.05159842316,0.08729102178,0.000107775159,0.3081775151,MajorWave
Montipora_capitata_HIv3___RNAseq.g45145.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.2878318359,-0.4559410438,-0.1907347344,0.3992008648,0.003865234416,0.05138158118,0.5191408573,-0.0866075141,0.1229812933,0.01133477667,0.3126803593,0.02886142999,0.9838270221,0.7874309269,0.003285879808,0.6490596305,MajorWave
Montipora_capitata_HIv3___RNAseq.g36925.t2a,GO:0009132,nucleoside diphosphate metabolic process,80,39,30.76,0.00652,Biological Processes,0.4875,brown,-0.47062933,-0.3950267811,-0.4646042579,0.01655550823,0.266481315,0.2554246315,0.2191092559,0.5562895619,0.008672369159,0.03073776309,0.009692393948,0.9308058818,0.1546063305,0.1731048168,0.2446999278,0.001412011241,MajorWave
Montipora_capitata_HIv3___RNAseq.g36925.t2a,GO:0034404,nucleobase-containing small molecule biosynthetic p...,102,49,39.22,0.00476,Biological Processes,0.4803921569,brown,-0.47062933,-0.3950267811,-0.4646042579,0.01655550823,0.266481315,0.2554246315,0.2191092559,0.5562895619,0.008672369159,0.03073776309,0.009692393948,0.9308058818,0.1546063305,0.1731048168,0.2446999278,0.001412011241,MajorWave
Montipora_capitata_HIv3___RNAseq.g36925.t2a,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.47062933,-0.3950267811,-0.4646042579,0.01655550823,0.266481315,0.2554246315,0.2191092559,0.5562895619,0.008672369159,0.03073776309,0.009692393948,0.9308058818,0.1546063305,0.1731048168,0.2446999278,0.001412011241,MajorWave
Montipora_capitata_HIv3___RNAseq.g40091.t1,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.3688848337,-0.1445286916,-0.4078485845,-0.308865899,0.1421351763,0.1930290653,0.1790441595,0.7216173051,0.04485737405,0.4460640003,0.0252700556,0.09676708651,0.4537108221,0.3067851005,0.3438043038,6.79E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g40091.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.3688848337,-0.1445286916,-0.4078485845,-0.308865899,0.1421351763,0.1930290653,0.1790441595,0.7216173051,0.04485737405,0.4460640003,0.0252700556,0.09676708651,0.4537108221,0.3067851005,0.3438043038,6.79E-06,MajorWave
Montipora_capitata_HIv3___TS.g14678.t1,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.2783854077,-0.6752181045,-0.2853413233,0.2494536862,0.191752533,0.1178317452,0.2211679773,0.3932585979,0.1363250417,4.25E-05,0.1264017056,0.1837202587,0.310056491,0.5351697214,0.2401835948,0.03156187081,MajorWave
Montipora_capitata_HIv3___TS.g14678.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.2783854077,-0.6752181045,-0.2853413233,0.2494536862,0.191752533,0.1178317452,0.2211679773,0.3932585979,0.1363250417,4.25E-05,0.1264017056,0.1837202587,0.310056491,0.5351697214,0.2401835948,0.03156187081,MajorWave
Montipora_capitata_HIv3___TS.g14678.t1,GO:0043312,neutrophil degranulation,321,175,123.43,2.20E-09,Biological Processes,0.5451713396,brown,-0.2783854077,-0.6752181045,-0.2853413233,0.2494536862,0.191752533,0.1178317452,0.2211679773,0.3932585979,0.1363250417,4.25E-05,0.1264017056,0.1837202587,0.310056491,0.5351697214,0.2401835948,0.03156187081,MajorWave
Montipora_capitata_HIv3___RNAseq.g11106.t1a,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,black,-0.2685970523,-0.2254931724,-0.2138612365,-0.2643482976,-0.2446431302,-0.06270574051,0.6277032958,0.6180884771,0.1512350009,0.2308769982,0.2564662972,0.1580594741,0.1925979252,0.742016787,0.0002047176513,0.0002728522759,MajorWave
Montipora_capitata_HIv3___RNAseq.g11106.t1a,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,black,-0.2685970523,-0.2254931724,-0.2138612365,-0.2643482976,-0.2446431302,-0.06270574051,0.6277032958,0.6180884771,0.1512350009,0.2308769982,0.2564662972,0.1580594741,0.1925979252,0.742016787,0.0002047176513,0.0002728522759,MajorWave
Montipora_capitata_HIv3___TS.g20760.t1a,GO:0007339,binding of sperm to zona pellucida,16,13,6.15,0.00059,Biological Processes,0.8125,brown,-0.1771895725,0.1039284256,-0.2006027234,-0.7862272465,0.1405719999,0.2520585926,0.4134970864,0.2957838642,0.3489078126,0.5846980824,0.2878224546,2.61E-07,0.4587423402,0.1790344738,0.02312804643,0.1125172948,MajorWave
Montipora_capitata_HIv3___TS.g20760.t1a,GO:0061077,chaperone-mediated protein folding,58,28,22.3,0.00175,Biological Processes,0.4827586207,brown,-0.1771895725,0.1039284256,-0.2006027234,-0.7862272465,0.1405719999,0.2520585926,0.4134970864,0.2957838642,0.3489078126,0.5846980824,0.2878224546,2.61E-07,0.4587423402,0.1790344738,0.02312804643,0.1125172948,MajorWave
Montipora_capitata_HIv3___TS.g42514.t2,GO:0006004,fucose metabolic process,23,12,8.84,0.00659,Biological Processes,0.5217391304,black,0.05875669867,0.07324276699,-0.07019406957,-0.4855547709,-0.2008143027,-0.07675344749,-0.1061666263,0.8070713256,0.7577662373,0.7005054508,0.7124353921,0.00652829861,0.2873036884,0.6868538773,0.5765904952,7.13E-08,MajorWave
Montipora_capitata_HIv3___RNAseq.g21592.t1,GO:0003341,cilium movement,162,74,62.29,0.00093,Biological Processes,0.4567901235,black,-0.4037678898,-0.2409425322,-0.3916015891,-0.2975797979,0.09879516135,0.1726000451,0.4163659996,0.6381019059,0.02691630872,0.1996269092,0.03235032734,0.1102487719,0.6034791382,0.3617315823,0.02209854771,0.0001484144473,MajorWave
Montipora_capitata_HIv3___RNAseq.g21592.t1,GO:0035082,axoneme assembly,86,50,33.07,0.00476,Biological Processes,0.5813953488,black,-0.4037678898,-0.2409425322,-0.3916015891,-0.2975797979,0.09879516135,0.1726000451,0.4163659996,0.6381019059,0.02691630872,0.1996269092,0.03235032734,0.1102487719,0.6034791382,0.3617315823,0.02209854771,0.0001484144473,MajorWave
Montipora_capitata_HIv3___TS.g21949.t1b,GO:0070542,response to fatty acid,92,46,35.38,0.00283,Biological Processes,0.5,brown,-0.3800092363,-0.1426117577,-0.3387383371,-0.5146638152,0.2322313482,0.4523846795,0.5253980729,0.2024003608,0.03832285741,0.4521826883,0.06709008251,0.003615213696,0.2168666442,0.0120734926,0.002869015214,0.283433877,MajorWave
Montipora_capitata_HIv3___RNAseq.g26563.t2,GO:0046688,response to copper ion,56,35,21.53,0.00281,Biological Processes,0.625,black,-0.3763454346,-0.3076794257,-0.3388520086,-0.1412885802,0.04071101162,-0.03783151371,0.3623505391,0.7583456881,0.04038456865,0.09812269115,0.06699259567,0.456432166,0.8308615028,0.8426712711,0.04909132918,1.20E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g35628.t1,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.5633021364,-0.2033226005,-0.2565566625,-0.1719134931,0.407802259,0.5561329569,0.3319512989,-0.05934438169,0.001190579606,0.2811991293,0.1711421642,0.3636736069,0.02528827123,0.001417340058,0.07311345973,0.7554162579,MajorWave
Montipora_capitata_HIv3___RNAseq.g35628.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.5633021364,-0.2033226005,-0.2565566625,-0.1719134931,0.407802259,0.5561329569,0.3319512989,-0.05934438169,0.001190579606,0.2811991293,0.1711421642,0.3636736069,0.02528827123,0.001417340058,0.07311345973,0.7554162579,MajorWave
Montipora_capitata_HIv3___RNAseq.g35628.t1,GO:0097068,response to thyroxine,8,8,3.08,0.00322,Biological Processes,1,brown,-0.5633021364,-0.2033226005,-0.2565566625,-0.1719134931,0.407802259,0.5561329569,0.3319512989,-0.05934438169,0.001190579606,0.2811991293,0.1711421642,0.3636736069,0.02528827123,0.001417340058,0.07311345973,0.7554162579,MajorWave
Montipora_capitata_HIv3___RNAseq.g26902.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.1880540184,-0.1674432092,-0.394319729,-0.4341063905,0.4147240684,0.3668902656,0.2112275276,0.2145120055,0.3196571247,0.3764686323,0.03106518293,0.01653601178,0.02268303495,0.04611768799,0.2625088296,0.2549874191,MajorWave
Montipora_capitata_HIv3___RNAseq.g26902.t1,GO:0045471,response to ethanol,198,92,76.13,0.00165,Biological Processes,0.4646464646,brown,-0.1880540184,-0.1674432092,-0.394319729,-0.4341063905,0.4147240684,0.3668902656,0.2112275276,0.2145120055,0.3196571247,0.3764686323,0.03106518293,0.01653601178,0.02268303495,0.04611768799,0.2625088296,0.2549874191,MajorWave
Montipora_capitata_HIv3___RNAseq.g11771.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.295258066,-0.4645400853,-0.2798192423,-0.2847932088,0.1762218438,0.1127347518,0.3293152147,0.6648096191,0.1131879886,0.009703779235,0.1342344545,0.1271637798,0.3515887973,0.5530927147,0.07556253001,6.14E-05,MajorWave
Montipora_capitata_HIv3___RNAseq.g21606.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.1871658092,-0.4070232316,-0.323010385,-0.07951695856,0.155000167,-0.0725729246,0.3191368501,0.5388105864,0.3219898149,0.0255962037,0.08167656909,0.6761749815,0.4134388714,0.7031207656,0.08561669187,0.002126272613,MajorWave
Montipora_capitata_HIv3___RNAseq.g2584.t1,GO:0043312,neutrophil degranulation,321,175,123.43,2.20E-09,Biological Processes,0.5451713396,brown,-0.4684261822,-0.4081312774,-0.4871937634,-0.01376881554,0.2521068649,0.2510167739,0.354399965,0.5015390326,0.009034302696,0.02515913055,0.006323038632,0.9424318636,0.1789484407,0.1808983416,0.05466368158,0.004748961532,MajorWave
Montipora_capitata_HIv3___RNAseq.g22774.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.3845468447,0.3216418331,-0.5342975242,-0.0173064787,0.2067312761,0.2733702125,0.1200683394,0.08423964983,0.03588754676,0.08305243645,0.002355011903,0.9276751475,0.2730376774,0.1438242401,0.5273934053,0.6580680201,MajorWave
Montipora_capitata_HIv3___TS.g46128.t2,GO:0017001,antibiotic catabolic process,30,21,11.54,0.00045,Biological Processes,0.7,black,-0.2166244448,-0.2706580211,-0.2590171539,-0.3574978061,-0.07456431811,-0.06820380706,0.4934510299,0.7133059173,0.2502255705,0.1480021551,0.166930729,0.05243605834,0.6953554773,0.7202597919,0.005589079331,9.68E-06,MajorWave
Montipora_capitata_HIv3___TS.g46128.t2,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.2166244448,-0.2706580211,-0.2590171539,-0.3574978061,-0.07456431811,-0.06820380706,0.4934510299,0.7133059173,0.2502255705,0.1480021551,0.166930729,0.05243605834,0.6953554773,0.7202597919,0.005589079331,9.68E-06,MajorWave
Montipora_capitata_HIv3___TS.g46128.t2,GO:0045471,response to ethanol,198,92,76.13,0.00165,Biological Processes,0.4646464646,black,-0.2166244448,-0.2706580211,-0.2590171539,-0.3574978061,-0.07456431811,-0.06820380706,0.4934510299,0.7133059173,0.2502255705,0.1480021551,0.166930729,0.05243605834,0.6953554773,0.7202597919,0.005589079331,9.68E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g8777.t1,GO:0043312,neutrophil degranulation,321,175,123.43,2.20E-09,Biological Processes,0.5451713396,brown,0.1421284458,-0.4559517632,-0.3633613083,-0.4485566123,0.2341975918,0.2865554522,0.29327972,0.2918082371,0.4537324228,0.01133260873,0.04841643683,0.01291326953,0.2128897585,0.12472561,0.1157381998,0.1176625361,MajorWave
Montipora_capitata_HIv3___TS.g28541.t1a,GO:0003341,cilium movement,162,74,62.29,0.00093,Biological Processes,0.4567901235,black,-0.3146267917,-0.1622973731,-0.2692739606,-0.2867575274,-0.07722024489,-0.03920412377,0.3251600459,0.8005481052,0.09038535539,0.3915174902,0.1501676421,0.1244482445,0.6850458359,0.8370374105,0.07955078527,1.09E-07,MajorWave
Montipora_capitata_HIv3___TS.g28541.t1a,GO:0035082,axoneme assembly,86,50,33.07,0.00476,Biological Processes,0.5813953488,black,-0.3146267917,-0.1622973731,-0.2692739606,-0.2867575274,-0.07722024489,-0.03920412377,0.3251600459,0.8005481052,0.09038535539,0.3915174902,0.1501676421,0.1244482445,0.6850458359,0.8370374105,0.07955078527,1.09E-07,MajorWave
Montipora_capitata_HIv3___RNAseq.g45469.t1,GO:0003341,cilium movement,162,74,62.29,0.00093,Biological Processes,0.4567901235,brown,-0.1465796146,-0.538893803,-0.2178591191,0.2166885748,0.3350746534,0.2421754238,0.02921913479,0.04531704871,0.4395673002,0.002122242345,0.2474697357,0.2500819334,0.0702916341,0.1972657421,0.8781838511,0.8120464898,MajorWave
Montipora_capitata_HIv3___RNAseq.g45469.t1,GO:0035082,axoneme assembly,86,50,33.07,0.00476,Biological Processes,0.5813953488,brown,-0.1465796146,-0.538893803,-0.2178591191,0.2166885748,0.3350746534,0.2421754238,0.02921913479,0.04531704871,0.4395673002,0.002122242345,0.2474697357,0.2500819334,0.0702916341,0.1972657421,0.8781838511,0.8120464898,MajorWave
Montipora_capitata_HIv3___RNAseq.g15146.t1,GO:0016310,phosphorylation,1280,478,492.18,1.40E-07,Biological Processes,0.3734375,brown,0.1200405075,-0.594050248,-0.1791559483,-0.1355938715,0.01171885894,0.2519242716,0.02685681342,0.4580675489,0.5274898367,0.0005379882152,0.3434981272,0.4749609678,0.9509917496,0.17927402,0.8879683499,0.01091145843,MajorWave
Montipora_capitata_HIv3___TS.g40322.t1,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,darkturquoise,-0.03555990063,0.2235290848,-0.0100556776,-0.3458350478,-0.4282113759,-0.305906887,0.2497018536,0.6426604211,0.8520116958,0.2350726713,0.9579405738,0.06121217312,0.01823833463,0.1001745451,0.1832701848,0.0001284177059,MajorWave
Montipora_capitata_HIv3___TS.g40322.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,darkturquoise,-0.03555990063,0.2235290848,-0.0100556776,-0.3458350478,-0.4282113759,-0.305906887,0.2497018536,0.6426604211,0.8520116958,0.2350726713,0.9579405738,0.06121217312,0.01823833463,0.1001745451,0.1832701848,0.0001284177059,MajorWave
Montipora_capitata_HIv3___TS.g40322.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,darkturquoise,-0.03555990063,0.2235290848,-0.0100556776,-0.3458350478,-0.4282113759,-0.305906887,0.2497018536,0.6426604211,0.8520116958,0.2350726713,0.9579405738,0.06121217312,0.01823833463,0.1001745451,0.1832701848,0.0001284177059,MajorWave
Montipora_capitata_HIv3___RNAseq.g30818.t1,GO:0010043,response to zinc ion,55,34,21.15,0.00032,Biological Processes,0.6181818182,black,-0.2608414119,-0.1852250654,-0.2866958645,-0.3303512753,0.03081457571,0.2366323535,0.2619172055,0.5397886765,0.1638561769,0.3271231905,0.1245328338,0.07459253527,0.8715855433,0.2080346116,0.1620620841,0.002079318985,MajorWave
Montipora_capitata_HIv3___RNAseq.g30818.t1,GO:0046688,response to copper ion,56,35,21.53,0.00281,Biological Processes,0.625,black,-0.2608414119,-0.1852250654,-0.2866958645,-0.3303512753,0.03081457571,0.2366323535,0.2619172055,0.5397886765,0.1638561769,0.3271231905,0.1245328338,0.07459253527,0.8715855433,0.2080346116,0.1620620841,0.002079318985,MajorWave
Montipora_capitata_HIv3___RNAseq.g39326.t1a,GO:0006635,fatty acid beta-oxidation,58,37,22.3,0.00284,Biological Processes,0.6379310345,black,0.020996257,-0.04370651359,-0.08866952357,-0.4907663263,-0.366449196,-0.1606310675,0.4345578811,0.6706634427,0.9123089976,0.8186142024,0.6412541245,0.005894567709,0.04640015608,0.3964634784,0.01641126262,5.00E-05,MajorWave
Montipora_capitata_HIv3___RNAseq.g39326.t1a,GO:0032868,response to insulin,229,106,88.05,0.00413,Biological Processes,0.4628820961,black,0.020996257,-0.04370651359,-0.08866952357,-0.4907663263,-0.366449196,-0.1606310675,0.4345578811,0.6706634427,0.9123089976,0.8186142024,0.6412541245,0.005894567709,0.04640015608,0.3964634784,0.01641126262,5.00E-05,MajorWave
Montipora_capitata_HIv3___RNAseq.g39326.t1a,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,0.020996257,-0.04370651359,-0.08866952357,-0.4907663263,-0.366449196,-0.1606310675,0.4345578811,0.6706634427,0.9123089976,0.8186142024,0.6412541245,0.005894567709,0.04640015608,0.3964634784,0.01641126262,5.00E-05,MajorWave
Montipora_capitata_HIv3___RNAseq.g46378.t1,GO:0007595,lactation,37,23,14.23,0.00292,Biological Processes,0.6216216216,darkgreen,0.1333576678,0.349321723,-0.08917982873,-0.3135390821,-0.31489965,-0.4607891674,0.3705581883,0.3120752445,0.4823420531,0.05847602493,0.6393281535,0.09156508704,0.0900912343,0.01038910797,0.04382133426,0.0931711822,MajorWave
Montipora_capitata_HIv3___RNAseq.g46378.t1,GO:0008203,cholesterol metabolic process,88,43,33.84,0.00076,Biological Processes,0.4886363636,darkgreen,0.1333576678,0.349321723,-0.08917982873,-0.3135390821,-0.31489965,-0.4607891674,0.3705581883,0.3120752445,0.4823420531,0.05847602493,0.6393281535,0.09156508704,0.0900912343,0.01038910797,0.04382133426,0.0931711822,MajorWave
Montipora_capitata_HIv3___RNAseq.g46378.t1,GO:0032868,response to insulin,229,106,88.05,0.00413,Biological Processes,0.4628820961,darkgreen,0.1333576678,0.349321723,-0.08917982873,-0.3135390821,-0.31489965,-0.4607891674,0.3705581883,0.3120752445,0.4823420531,0.05847602493,0.6393281535,0.09156508704,0.0900912343,0.01038910797,0.04382133426,0.0931711822,MajorWave
Montipora_capitata_HIv3___RNAseq.g46378.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,darkgreen,0.1333576678,0.349321723,-0.08917982873,-0.3135390821,-0.31489965,-0.4607891674,0.3705581883,0.3120752445,0.4823420531,0.05847602493,0.6393281535,0.09156508704,0.0900912343,0.01038910797,0.04382133426,0.0931711822,MajorWave
